3, [19, 35, 16, 153, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 3, 4, 5, 147, 7, 1]
1, [147, 7, 1, 1, 1, 1, 1, 1, 1, 1]
7, [59, 60, 40, 3, 4, 5, 61, 7, 1, 1]
1, [3, 42, 48, 20, 1, 1, 1, 1, 1, 1]
3, [214, 43, 76, 16, 17, 18, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 45, 46, 3, 42, 16, 26]
3, [65, 43, 66, 16, 28, 1, 1, 1, 1, 1]
3, [65, 43, 66, 16, 17, 18, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [16, 110, 13, 33, 1, 1, 1, 1, 1, 1]
1, [255, 7, 1, 1, 1, 1, 1, 1, 1, 1]
7, [59, 60, 56, 1, 1, 1, 1, 1, 1, 1]
9, [82, 64, 7, 1, 1, 1, 1, 1, 1, 1]
1, [34, 91, 92, 256, 95, 42, 16, 110, 13, 16]
4, [34, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [59, 60, 64, 7, 1, 1, 1, 1, 1, 1]
1, [91, 92, 1, 1, 1, 1, 1, 1, 1, 1]
3, [35, 105, 50, 51, 1, 1, 1, 1, 1, 1]
3, [19, 105, 17, 18, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [43, 67, 100, 182, 3, 102, 2, 1, 1, 1]
7, [59, 60, 64, 1, 1, 1, 1, 1, 1, 1]
3, [35, 16, 28, 17, 18, 19, 20, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [65, 43, 76, 40, 27, 3, 42, 16, 26, 139]
1, [26, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [49, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [26, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [65, 43, 76, 16, 28, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
7, [173, 52, 48, 174, 4, 86, 220, 7, 1, 1]
7, [59, 60, 63, 7, 1, 1, 1, 1, 1, 1]
5, [15, 36, 45, 46, 1, 1, 1, 1, 1, 1]
6, [116, 47, 1, 1, 1, 1, 1, 1, 1, 1]
3, [35, 16, 50, 51, 1, 1, 1, 1, 1, 1]
1, [43, 104, 40, 45, 46, 3, 1, 1, 1, 1]
3, [35, 16, 28, 1, 1, 1, 1, 1, 1, 1]
3, [34, 257, 35, 16, 29, 30, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [57, 182, 7, 1, 1, 1, 1, 1, 1, 1]
1, [182, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [182, 258, 1, 1, 1, 1, 1, 1, 1, 1]
1, [182, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [182, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [115, 63, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [31, 32, 1, 1, 1, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
6, [47, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
6, [47, 28, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
1, [26, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [49, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [49, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
2, [74, 21, 22, 55, 1, 1, 1, 1, 1, 1]
4, [259, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 113, 7, 48, 50, 51, 1, 1]
1, [113, 7, 50, 51, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [29, 30, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 81, 7, 3, 19, 43, 70]
1, [37, 38, 39, 81, 7, 1, 1, 1, 1, 1]
1, [81, 7, 1, 1, 1, 1, 1, 1, 1, 1]
13, [260, 261, 1, 1, 1, 1, 1, 1, 1, 1]
4, [74, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [43, 70, 67, 262, 1, 1, 1, 1, 1, 1]
4, [166, 1, 1, 1, 1, 1, 1, 1, 1, 1]
8, [24, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [263, 264, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [43, 67, 40, 41, 3, 4, 5, 211, 7, 1]
7, [59, 60, 123, 1, 1, 1, 1, 1, 1, 1]
5, [15, 36, 123, 7, 1, 1, 1, 1, 1, 1]
6, [47, 4, 5, 123, 7, 1, 1, 1, 1, 1]
3, [35, 105, 28, 1, 1, 1, 1, 1, 1, 1]
3, [19, 105, 17, 18, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [41, 3, 42, 16, 73, 1, 1, 1, 1, 1]
1, [41, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [12, 13, 7, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 1, 1, 1, 1, 1, 1, 1, 1]
8, [24, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [229, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 3, 42, 16, 73, 32, 13]
7, [14, 60, 56, 7, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 50, 51, 1, 1, 1, 1, 1]
3, [35, 16, 17, 18, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 100, 2, 3, 4, 5, 98, 7]
7, [14, 60, 63, 7, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 17, 18, 1, 1, 1, 1, 1]
3, [14, 15, 16, 20, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [73, 32, 13, 33, 1, 1, 1, 1, 1, 1]
1, [70, 71, 1, 1, 1, 1, 1, 1, 1, 1]
1, [186, 7, 1, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 11, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
6, [116, 47, 142, 143, 100, 2, 3, 4, 5, 6]
7, [74, 116, 59, 60, 40, 265, 1, 1, 1, 1]
3, [12, 13, 7, 1, 1, 1, 1, 1, 1, 1]
1, [34, 26, 32, 1, 1, 1, 1, 1, 1, 1]
5, [74, 19, 15, 4, 27, 7, 1, 1, 1, 1]
6, [116, 47, 266, 38, 39, 40, 27, 12, 13, 7]
3, [74, 19, 65, 43, 66, 105, 17, 18, 1, 1]
11, [74, 34, 1, 1, 1, 1, 1, 1, 1, 1]
4, [102, 267, 1, 1, 1, 1, 1, 1, 1, 1]
9, [116, 82, 102, 36, 21, 22, 19, 23, 24, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [70, 71, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 12, 13, 7, 75, 109, 86, 1, 1, 1]
1, [113, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
4, [268, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [3, 42, 16, 110, 1, 1, 1, 1, 1, 1]
1, [146, 269, 7, 1, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [115, 63, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 100, 2, 3, 42, 16, 26, 32]
4, [262, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [270, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [53, 54, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 17, 18, 19, 12, 13, 7]
3, [14, 12, 13, 7, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [43, 67, 40, 41, 3, 4, 5, 63, 7, 1]
7, [59, 60, 138, 7, 1, 1, 1, 1, 1, 1]
3, [35, 105, 17, 18, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 3, 42, 16, 31, 32, 13]
1, [163, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [64, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [29, 30, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [2, 3, 26, 32, 13, 33, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [48, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
8, [23, 24, 1, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 100, 2, 3, 42, 16, 31, 32]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
6, [155, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [116, 15, 52, 48, 172, 1, 1, 1, 1, 1]
7, [53, 54, 1, 1, 1, 1, 1, 1, 1, 1]
4, [15, 52, 1, 1, 1, 1, 1, 1, 1, 1]
7, [15, 52, 48, 172, 3, 1, 1, 1, 1, 1]
3, [65, 43, 76, 16, 28, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [65, 43, 66, 16, 28, 19, 17, 18, 1, 1]
3, [14, 12, 13, 7, 75, 109, 86, 1, 1, 1]
2, [74, 21, 22, 23, 24, 1, 1, 1, 1, 1]
1, [184, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [48, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [63, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [63, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [70, 71, 1, 1, 1, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 17, 18, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 3, 4, 5, 189, 7, 1]
1, [189, 7, 1, 1, 1, 1, 1, 1, 1, 1]
7, [14, 60, 114, 7, 1, 1, 1, 1, 1, 1]
3, [65, 43, 76, 16, 28, 19, 167, 30, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [2, 3, 36, 111, 86, 204, 7, 1, 1, 1]
1, [63, 12, 13, 7, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [20, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [20, 13, 187, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [38, 39, 45, 46, 3, 4, 5, 226, 7, 1]
7, [59, 60, 27, 7, 1, 1, 1, 1, 1, 1]
7, [59, 60, 226, 7, 1, 1, 1, 1, 1, 1]
7, [59, 60, 226, 7, 1, 1, 1, 1, 1, 1]
1, [19, 27, 7, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 101, 18, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [271, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [27, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [49, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [48, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
8, [23, 24, 1, 1, 1, 1, 1, 1, 1, 1]
1, [138, 7, 42, 48, 20, 1, 1, 1, 1, 1]
6, [47, 1, 1, 1, 1, 1, 1, 1, 1, 1]
6, [47, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [16, 17, 272, 1, 1, 1, 1, 1, 1, 1]
3, [16, 29, 30, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [45, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [50, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [62, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [65, 43, 76, 16, 28, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [29, 30, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [270, 273, 1, 1, 1, 1, 1, 1, 1, 1]
1, [27, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [49, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [48, 32, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 100, 2, 3, 1, 1, 1, 1]
1, [42, 16, 73, 32, 13, 33, 1, 1, 1, 1]
1, [37, 38, 39, 100, 2, 3, 42, 16, 31, 32]
1, [43, 70, 71, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 19, 17, 18, 1, 1, 1]
3, [14, 15, 16, 17, 18, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [16, 110, 13, 33, 1, 1, 1, 1, 1, 1]
1, [251, 14, 76, 22, 137, 39, 81, 7, 1, 1]
1, [36, 91, 92, 1, 1, 1, 1, 1, 1, 1]
1, [43, 104, 81, 7, 1, 1, 1, 1, 1, 1]
9, [82, 81, 7, 1, 1, 1, 1, 1, 1, 1]
1, [22, 274, 81, 81, 7, 1, 1, 1, 1, 1]
1, [81, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [81, 7, 1, 1, 1, 1, 1, 1, 1, 1]
7, [14, 54, 75, 22, 76, 1, 1, 1, 1, 1]
9, [82, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9, [82, 156, 59, 60, 81, 1, 1, 1, 1, 1]
1, [81, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [119, 123, 7, 81, 7, 1, 1, 1, 1, 1]
9, [82, 81, 7, 1, 1, 1, 1, 1, 1, 1]
1, [275, 81, 1, 1, 1, 1, 1, 1, 1, 1]
1, [81, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [81, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [81, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [158, 35, 105, 28, 1, 1, 1, 1, 1, 1]
3, [105, 28, 1, 1, 1, 1, 1, 1, 1, 1]
3, [19, 105, 17, 18, 1, 1, 1, 1, 1, 1]
3, [19, 16, 50, 51, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
1, [226, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [73, 161, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 17, 18, 19, 29, 30, 1, 1, 1, 1]
3, [29, 30, 1, 1, 1, 1, 1, 1, 1, 1]
8, [23, 24, 1, 1, 1, 1, 1, 1, 1, 1]
1, [43, 190, 143, 276, 7, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [48, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [276, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [43, 70, 71, 1, 1, 1, 1, 1, 1, 1]
1, [43, 70, 71, 1, 1, 1, 1, 1, 1, 1]
1, [70, 71, 1, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [118, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [7, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 11, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [11, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [11, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [11, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [11, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
4, [277, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [20, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 20, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 11, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 1, 1, 1, 1, 1, 1, 1, 1]
8, [23, 24, 1, 1, 1, 1, 1, 1, 1, 1]
1, [3, 42, 16, 73, 32, 13, 33, 4, 5, 114]
1, [10, 11, 12, 13, 7, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 17, 18, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [69, 3, 42, 73, 32, 13, 33, 146, 10, 7]
1, [91, 92, 1, 1, 1, 1, 1, 1, 1, 1]
1, [91, 92, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 19, 17, 18, 1, 1, 1]
4, [229, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 28, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
8, [55, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 114, 7, 1, 1, 1, 1, 1]
3, [14, 159, 13, 7, 85, 36, 86, 1, 1, 1]
1, [37, 38, 39, 114, 7, 1, 1, 1, 1, 1]
1, [114, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [114, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [15, 52, 53, 54, 1, 1, 1, 1, 1, 1]
3, [35, 16, 28, 1, 1, 1, 1, 1, 1, 1]
3, [35, 16, 50, 51, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [35, 16, 50, 51, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [31, 32, 13, 33, 1, 1, 1, 1, 1, 1]
1, [2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [53, 54, 1, 1, 1, 1, 1, 1, 1, 1]
7, [53, 54, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 18, 1, 1, 1, 1, 1, 1, 1, 1]
3, [12, 13, 7, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [163, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [113, 7, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 105, 50, 51, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [72, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [72, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [42, 16, 110, 1, 1, 1, 1, 1, 1, 1]
3, [19, 16, 28, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [16, 28, 1, 1, 1, 1, 1, 1, 1, 1]
1, [42, 16, 110, 1, 1, 1, 1, 1, 1, 1]
3, [17, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [17, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [106, 7, 1, 1, 1, 1, 1, 1, 1, 1]
1, [106, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
4, [83, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [43, 67, 1, 1, 1, 1, 1, 1, 1, 1]
1, [43, 67, 68, 69, 40, 3, 42, 16, 110, 1]
5, [85, 36, 86, 278, 7, 1, 1, 1, 1, 1]
1, [43, 67, 278, 7, 1, 1, 1, 1, 1, 1]
7, [59, 60, 63, 7, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 17, 18, 1, 1, 1, 1, 1]
3, [14, 15, 16, 29, 30, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 29, 30, 1, 1, 1, 1, 1]
8, [23, 24, 1, 1, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 40, 3, 42, 16, 110, 13, 33]
1, [136, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [10, 11, 1, 1, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [14, 15, 16, 17, 18, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [43, 67, 68, 69, 40, 45, 46, 3, 4, 5]
1, [48, 25, 1, 1, 1, 1, 1, 1, 1, 1]
1, [48, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [35, 16, 28, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 55, 1, 1, 1, 1, 1, 1, 1]
4, [279, 19, 280, 281, 1, 1, 1, 1, 1, 1]
1, [26, 32, 13, 33, 43, 104, 100, 2, 3, 1]
1, [169, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [65, 43, 66, 28, 1, 1, 1, 1, 1, 1]
3, [14, 12, 13, 7, 75, 109, 86, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [37, 38, 39, 114, 7, 42, 16, 110, 1, 1]
4, [48, 282, 54, 1, 1, 1, 1, 1, 1, 1]
6, [47, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7, [15, 52, 53, 54, 1, 1, 1, 1, 1, 1]
3, [65, 43, 76, 16, 50, 51, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
4, [25, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4, [57, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [70, 71, 1, 1, 1, 1, 1, 1, 1, 1]
1, [45, 46, 1, 1, 1, 1, 1, 1, 1, 1]
1, [123, 7, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [101, 18, 1, 1, 1, 1, 1, 1, 1, 1]
2, [21, 22, 23, 24, 1, 1, 1, 1, 1, 1]
1, [41, 3, 1, 1, 1, 1, 1, 1, 1, 1]
1, [70, 71, 1, 1, 1, 1, 1, 1, 1, 1]
1, [148, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [64, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [64, 1, 1, 1, 1, 1, 1, 1, 1, 1]
1, [41, 3, 1, 1, 1, 1, 1, 1, 1, 1]
1, [64, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3, [28, 1, 1, 1, 1, 1, 1, 1, 1, 1]
